filename,label,prediction
/kaggle/input/vehicle-damage-identification/test/glass shatter/5011.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/5011.jpg', 'crack': 4.8001984e-12, 'dent': 0.29592133, 'glass shatter': 0.7038595, 'lamp broken': 0.00021440609, 'scratch': 4.7617946e-06, 'tire flat': 1.5990717e-09}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/5965.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/5965.jpg', 'crack': 3.165745e-12, 'dent': 6.4627666e-06, 'glass shatter': 0.99999356, 'lamp broken': 3.591525e-08, 'scratch': 4.6061188e-10, 'tire flat': 3.8526897e-11}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/3580.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/3580.jpg', 'crack': 2.4980425e-06, 'dent': 0.0011737107, 'glass shatter': 0.68024564, 'lamp broken': 4.9519386e-08, 'scratch': 0.31857806, 'tire flat': 6.951371e-14}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/3983.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/3983.jpg', 'crack': 9.4592446e-18, 'dent': 7.0496004e-18, 'glass shatter': 1.0, 'lamp broken': 1.4029512e-21, 'scratch': 4.382466e-15, 'tire flat': 3.733374e-11}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/50.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/50.jpg', 'crack': 1.3382801e-15, 'dent': 1.2951196e-07, 'glass shatter': 0.9861725, 'lamp broken': 0.013827435, 'scratch': 7.0179737e-15, 'tire flat': 2.2303085e-13}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/127.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/127.jpg', 'crack': 5.8637654e-21, 'dent': 6.9539297e-25, 'glass shatter': 1.0, 'lamp broken': 3.1344167e-18, 'scratch': 7.7584266e-13, 'tire flat': 4.5085625e-21}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/5508.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/5508.jpg', 'crack': 1.7426424e-06, 'dent': 3.283714e-08, 'glass shatter': 0.99977404, 'lamp broken': 5.206691e-09, 'scratch': 0.00021744822, 'tire flat': 6.7243986e-06}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/4403.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/4403.jpg', 'crack': 3.7629306e-07, 'dent': 3.0929666e-08, 'glass shatter': 0.99999964, 'lamp broken': 1.4187065e-09, 'scratch': 1.2031184e-08, 'tire flat': 2.1322091e-10}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/1545.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/1545.jpg', 'crack': 2.9920694e-17, 'dent': 2.410033e-19, 'glass shatter': 1.0, 'lamp broken': 2.5852471e-12, 'scratch': 1.0666074e-09, 'tire flat': 1.15840946e-17}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/2829.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/2829.jpg', 'crack': 4.7550423e-12, 'dent': 2.1376252e-18, 'glass shatter': 1.0, 'lamp broken': 4.5878754e-14, 'scratch': 1.5160427e-11, 'tire flat': 1.19439015e-14}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/6790.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/6790.jpg', 'crack': 8.360688e-19, 'dent': 5.8630107e-19, 'glass shatter': 1.0, 'lamp broken': 1.7898925e-18, 'scratch': 4.52339e-12, 'tire flat': 1.6025355e-17}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/5583.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/5583.jpg', 'crack': 4.1977865e-18, 'dent': 2.631963e-18, 'glass shatter': 1.0, 'lamp broken': 8.5088684e-16, 'scratch': 1.0845455e-16, 'tire flat': 2.6054594e-19}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/6123.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/6123.jpg', 'crack': 7.333145e-12, 'dent': 1.3696891e-13, 'glass shatter': 1.0, 'lamp broken': 8.832717e-12, 'scratch': 1.3176574e-16, 'tire flat': 9.178297e-17}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/6617.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/6617.jpg', 'crack': 6.596856e-22, 'dent': 1.280767e-23, 'glass shatter': 1.0, 'lamp broken': 7.22331e-24, 'scratch': 6.664788e-17, 'tire flat': 2.0797784e-23}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/2799.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/2799.jpg', 'crack': 4.933352e-17, 'dent': 4.08527e-13, 'glass shatter': 1.0, 'lamp broken': 9.551477e-13, 'scratch': 6.164741e-18, 'tire flat': 2.1422525e-19}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/4011.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/4011.jpg', 'crack': 4.0720424e-06, 'dent': 7.213298e-11, 'glass shatter': 0.9998615, 'lamp broken': 7.814173e-08, 'scratch': 0.00013429862, 'tire flat': 1.6733124e-12}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/3251.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/3251.jpg', 'crack': 3.0638537e-16, 'dent': 7.111531e-10, 'glass shatter': 0.9999993, 'lamp broken': 6.7651644e-07, 'scratch': 1.1786693e-11, 'tire flat': 3.6866046e-15}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/2787.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/2787.jpg', 'crack': 1.5752806e-15, 'dent': 1.2483594e-19, 'glass shatter': 1.0, 'lamp broken': 1.1381932e-19, 'scratch': 2.7014235e-10, 'tire flat': 7.111108e-12}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/3962.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/3962.jpg', 'crack': 1.12740234e-13, 'dent': 2.8217002e-07, 'glass shatter': 0.99737906, 'lamp broken': 3.1480527e-11, 'scratch': 0.0026207322, 'tire flat': 1.1369867e-12}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/3733.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/3733.jpg', 'crack': 6.846192e-19, 'dent': 7.610581e-18, 'glass shatter': 1.0, 'lamp broken': 6.3770517e-17, 'scratch': 8.565303e-09, 'tire flat': 4.050979e-18}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/2177.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/2177.jpg', 'crack': 3.4914963e-18, 'dent': 6.10101e-19, 'glass shatter': 1.0, 'lamp broken': 5.2866354e-19, 'scratch': 2.5893197e-11, 'tire flat': 1.9981537e-13}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/2073.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/2073.jpg', 'crack': 2.9085352e-23, 'dent': 5.2598037e-18, 'glass shatter': 1.0, 'lamp broken': 7.97762e-17, 'scratch': 1.4605877e-20, 'tire flat': 8.785446e-21}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/2986.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/2986.jpg', 'crack': 3.529355e-08, 'dent': 0.0003450973, 'glass shatter': 0.99965036, 'lamp broken': 1.7674186e-08, 'scratch': 2.332014e-06, 'tire flat': 2.179326e-06}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/6488.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/6488.jpg', 'crack': 2.134402e-12, 'dent': 3.6517022e-11, 'glass shatter': 0.9999758, 'lamp broken': 7.0080134e-08, 'scratch': 2.3817442e-05, 'tire flat': 1.8887867e-07}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/451.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/451.jpg', 'crack': 5.7927875e-17, 'dent': 4.2355157e-21, 'glass shatter': 1.0, 'lamp broken': 1.999776e-15, 'scratch': 7.8309004e-10, 'tire flat': 2.4482589e-17}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/2937.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/2937.jpg', 'crack': 7.4663364e-19, 'dent': 5.742889e-16, 'glass shatter': 1.0, 'lamp broken': 2.5845578e-15, 'scratch': 4.54743e-12, 'tire flat': 2.257081e-21}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/3003.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/3003.jpg', 'crack': 1.2211569e-10, 'dent': 4.6419214e-07, 'glass shatter': 0.9999995, 'lamp broken': 1.8835584e-08, 'scratch': 1.7709283e-08, 'tire flat': 2.609286e-09}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/2632.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/2632.jpg', 'crack': 4.0628356e-17, 'dent': 2.3841941e-17, 'glass shatter': 1.0, 'lamp broken': 2.7336914e-16, 'scratch': 4.1858825e-10, 'tire flat': 1.0792005e-17}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/3992.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/3992.jpg', 'crack': 2.3723968e-12, 'dent': 1.1546338e-12, 'glass shatter': 1.0, 'lamp broken': 3.475693e-12, 'scratch': 7.989304e-12, 'tire flat': 1.7075448e-16}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/4168.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/4168.jpg', 'crack': 3.5207104e-12, 'dent': 1.4382539e-08, 'glass shatter': 1.0, 'lamp broken': 2.2224313e-10, 'scratch': 5.5455047e-08, 'tire flat': 1.8127063e-17}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/4536.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/4536.jpg', 'crack': 5.036338e-09, 'dent': 0.08118521, 'glass shatter': 0.90715945, 'lamp broken': 0.011236198, 'scratch': 0.0004191871, 'tire flat': 2.2850544e-10}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/4762.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/4762.jpg', 'crack': 3.9135024e-08, 'dent': 2.2015186e-07, 'glass shatter': 0.99999976, 'lamp broken': 4.3691387e-10, 'scratch': 2.4725855e-10, 'tire flat': 2.884384e-10}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/5973.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/5973.jpg', 'crack': 1.8476222e-22, 'dent': 1.937782e-24, 'glass shatter': 1.0, 'lamp broken': 5.557192e-20, 'scratch': 1.3986563e-19, 'tire flat': 5.0727977e-25}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/6523.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/6523.jpg', 'crack': 1.2495585e-14, 'dent': 2.4911444e-12, 'glass shatter': 1.0, 'lamp broken': 4.9372944e-14, 'scratch': 6.7780487e-10, 'tire flat': 2.522273e-13}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/2288.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/2288.jpg', 'crack': 2.5884998e-18, 'dent': 6.700045e-23, 'glass shatter': 0.99999964, 'lamp broken': 1.0730557e-15, 'scratch': 3.584513e-07, 'tire flat': 1.5074314e-16}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/5855.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/5855.jpg', 'crack': 1.472518e-10, 'dent': 8.138056e-10, 'glass shatter': 0.9997452, 'lamp broken': 4.4129158e-12, 'scratch': 0.0002548154, 'tire flat': 1.2419832e-12}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/2846.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/2846.jpg', 'crack': 9.184846e-17, 'dent': 3.1924648e-15, 'glass shatter': 1.0, 'lamp broken': 1.5438074e-19, 'scratch': 4.851813e-13, 'tire flat': 1.3094115e-21}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/4909.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/4909.jpg', 'crack': 7.777698e-18, 'dent': 6.700838e-16, 'glass shatter': 1.0, 'lamp broken': 3.114631e-18, 'scratch': 3.923172e-13, 'tire flat': 1.4765494e-18}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/3549.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/3549.jpg', 'crack': 9.516528e-11, 'dent': 1.0617405e-14, 'glass shatter': 0.99999535, 'lamp broken': 9.856067e-11, 'scratch': 4.6761165e-06, 'tire flat': 2.0827149e-15}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/2111.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/2111.jpg', 'crack': 5.9491274e-16, 'dent': 7.2595816e-16, 'glass shatter': 1.0, 'lamp broken': 2.4434208e-21, 'scratch': 7.661536e-12, 'tire flat': 1.847341e-21}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/5094.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/5094.jpg', 'crack': 3.9627025e-08, 'dent': 0.00033107854, 'glass shatter': 0.9996644, 'lamp broken': 4.325839e-06, 'scratch': 1.2462189e-07, 'tire flat': 1.5163133e-09}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/5936.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/5936.jpg', 'crack': 3.3736896e-23, 'dent': 2.4319633e-22, 'glass shatter': 1.0, 'lamp broken': 3.7984176e-20, 'scratch': 3.4845148e-12, 'tire flat': 5.4142755e-19}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/6552.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/6552.jpg', 'crack': 7.0395905e-14, 'dent': 7.858989e-13, 'glass shatter': 1.0, 'lamp broken': 3.0446975e-11, 'scratch': 2.9540153e-09, 'tire flat': 3.5339288e-13}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/1856.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/1856.jpg', 'crack': 6.198638e-14, 'dent': 7.2380324e-10, 'glass shatter': 0.99999964, 'lamp broken': 3.2127568e-07, 'scratch': 4.109067e-08, 'tire flat': 1.9684176e-16}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/4012.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/4012.jpg', 'crack': 1.0823698e-11, 'dent': 3.9412953e-07, 'glass shatter': 0.99999964, 'lamp broken': 5.4430373e-08, 'scratch': 1.2734686e-08, 'tire flat': 4.78386e-12}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/3735.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/3735.jpg', 'crack': 8.293296e-16, 'dent': 1.8126647e-17, 'glass shatter': 1.0, 'lamp broken': 4.8455744e-19, 'scratch': 9.737273e-11, 'tire flat': 3.5879902e-14}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/7070.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/7070.jpg', 'crack': 0.0026543126, 'dent': 0.00010915359, 'glass shatter': 0.9954324, 'lamp broken': 7.625387e-06, 'scratch': 0.0017965742, 'tire flat': 9.331834e-09}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/195.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/195.jpg', 'crack': 6.110171e-16, 'dent': 3.2498688e-09, 'glass shatter': 0.99999976, 'lamp broken': 2.898399e-07, 'scratch': 4.788708e-12, 'tire flat': 5.9953e-14}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/2385.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/2385.jpg', 'crack': 1.1325792e-28, 'dent': 4.32648e-26, 'glass shatter': 1.0, 'lamp broken': 4.3050393e-21, 'scratch': 4.058649e-19, 'tire flat': 1.4564278e-25}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/552.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/552.jpg', 'crack': 5.1123377e-09, 'dent': 0.00023126189, 'glass shatter': 0.9997682, 'lamp broken': 5.5270436e-07, 'scratch': 1.6706213e-08, 'tire flat': 1.8262522e-14}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/799.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/799.jpg', 'crack': 2.6666445e-20, 'dent': 6.73945e-22, 'glass shatter': 1.0, 'lamp broken': 3.7703823e-20, 'scratch': 4.1260279e-10, 'tire flat': 7.872021e-18}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/3389.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/3389.jpg', 'crack': 1.7774419e-17, 'dent': 4.3562675e-21, 'glass shatter': 1.0, 'lamp broken': 1.1506374e-15, 'scratch': 1.58166e-08, 'tire flat': 5.132268e-15}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/1810.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/1810.jpg', 'crack': 2.359067e-20, 'dent': 7.968053e-21, 'glass shatter': 1.0, 'lamp broken': 3.22506e-23, 'scratch': 1.0305914e-14, 'tire flat': 4.0605486e-14}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/3718.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/3718.jpg', 'crack': 8.28605e-08, 'dent': 1.2990249e-06, 'glass shatter': 0.9999974, 'lamp broken': 4.9872273e-10, 'scratch': 2.8947966e-08, 'tire flat': 1.2422103e-06}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/3933.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/3933.jpg', 'crack': 4.95945e-08, 'dent': 1.4466205e-07, 'glass shatter': 0.99999964, 'lamp broken': 1.1083503e-07, 'scratch': 4.3906876e-08, 'tire flat': 2.234914e-11}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/940.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/940.jpg', 'crack': 8.2090846e-19, 'dent': 7.625796e-21, 'glass shatter': 0.99999976, 'lamp broken': 9.742559e-16, 'scratch': 1.9733722e-07, 'tire flat': 3.5177101e-19}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/4650.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/4650.jpg', 'crack': 7.282366e-20, 'dent': 6.5079664e-24, 'glass shatter': 1.0, 'lamp broken': 9.706743e-20, 'scratch': 1.7453156e-13, 'tire flat': 6.363753e-19}"
/kaggle/input/vehicle-damage-identification/test/glass shatter/6483.jpg,glass shatter,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/glass shatter/6483.jpg', 'crack': 1.2156228e-16, 'dent': 3.55899e-13, 'glass shatter': 0.999998, 'lamp broken': 1.9901654e-06, 'scratch': 6.1585155e-13, 'tire flat': 2.5125252e-17}"
